n° 	mediumBlock 	mediumBest
912 	0.793490 	0.890165
913 	0.790336 	0.890165
914 	0.785767 	0.890165
915 	0.787127 	0.890165
916 	0.786727 	0.890165
917 	0.778601 	0.890165
918 	0.794015 	0.890165
919 	0.788823 	0.890165
920 	0.789299 	0.890165
921 	0.792429 	0.890165
922 	0.790470 	0.890165
923 	0.784861 	0.890165
924 	0.789502 	0.890165
925 	0.794184 	0.890165
926 	0.793719 	0.890165
927 	0.790007 	0.890165
928 	0.788829 	0.890165
929 	0.788739 	0.890165
930 	0.785835 	0.890165
931 	0.792311 	0.890165
932 	0.795672 	0.890165
933 	0.794624 	0.890165
934 	0.781328 	0.890165
935 	0.788504 	0.890165
936 	0.794704 	0.890165
937 	0.794785 	0.890165
938 	0.791195 	0.890165
939 	0.794080 	0.890165
940 	0.789483 	0.890165
941 	0.796406 	0.890165
942 	0.793630 	0.890165
943 	0.781425 	0.890165
944 	0.781666 	0.890165
945 	0.784052 	0.890165
946 	0.789005 	0.890165
947 	0.791508 	0.890165
948 	0.787208 	0.890165
949 	0.785722 	0.890165
950 	0.789247 	0.890165
951 	0.791594 	0.890165
952 	0.801359 	0.890165
953 	0.796498 	0.890165
954 	0.785364 	0.890165
955 	0.793032 	0.890165
956 	0.785500 	0.890165
957 	0.785953 	0.890165
958 	0.783369 	0.890165
959 	0.788690 	0.890165
960 	0.780739 	0.890165
961 	0.787226 	0.890165
962 	0.785119 	0.890165
963 	0.789602 	0.890165
964 	0.787674 	0.890165
965 	0.790996 	0.890165
966 	0.787973 	0.890165
967 	0.795353 	0.890165
968 	0.785180 	0.890165
969 	0.783460 	0.890165
970 	0.788875 	0.890165
971 	0.786235 	0.890165
972 	0.785212 	0.890165
973 	0.792530 	0.890165
974 	0.786641 	0.890165
975 	0.791996 	0.890165
976 	0.779363 	0.890165
977 	0.777330 	0.890165
978 	0.784175 	0.890165
979 	0.795268 	0.890165
980 	0.788958 	0.890165
981 	0.789326 	0.890165
982 	0.790356 	0.890165
983 	0.794363 	0.890165
984 	0.788236 	0.890165
985 	0.794195 	0.890165
986 	0.781330 	0.890165
987 	0.790795 	0.890165
988 	0.785535 	0.890165
989 	0.795718 	0.890165
990 	0.782486 	0.890165
991 	0.785425 	0.890165
992 	0.788882 	0.890165
